1,Q1010954,vi,Somoto
2,Q4927937,vi,Robert
3,Q36297,vi,1950s
4,Q7799533,vi,Thwaites Glacier 
5,Q34644,vi,1980s
6,Q38324,vi,1840s
7,Q827229,vi,Bershad
8,Q213448,vi,Danica Patrick
9,Q126236,vi,conquistador
10,Q20894959,vi,deaths in September 2015
11,Q35702,vi,1930s
12,Q172438,vi,Peterborough
13,Q10510,vi,Jenson Button
14,Q703205,vi,Gottfried Wilhelm Leibniz Prize
15,Q1840959,vi,list of rotorcraft
16,Q22905,vi,Bradford
17,Q36561,vi,1940s
18,Q772247,vi,Malaysian cuisine
19,Q1200678,vi,mystery film
20,Q7063,vi,11th century
21,Q313381,vi,Tom Brady
22,Q152262,vi,Pluto
23,Q17054,vi,Martinique
24,Q1067324,vi,exploitation film
25,Q182037,vi,naiad
26,Q2602563,vi,human nutrition
27,Q164444,vi,funk
28,Q133067,vi,mosaic
29,Q223685,vi,steampunk
30,Q23066,vi,Cumbria
31,Q209096,vi,Burnley
32,Q6824,vi,1704
33,Q38971,vi,1890s
34,Q1067053,vi,Global Association of International Sports Federations
35,Q851213,vi,electronic dance music
36,Q6866,vi,1711
37,Q178197,vi,mercenary
38,Q58848,vi,pacifism
39,Q193871,vi,Marshall McLuhan
40,Q2564359,vi,unsimulated sex
41,Q3188,vi,Jackie Stewart
42,Q164304,vi,Deal or No Deal
43,Q163584,vi,Derry
44,Q861764,vi,CBS News
45,Q23115,vi,Northamptonshire
46,Q190083,vi,Ural Owl
47,Q732267,vi,Bloop
48,Q2891256,vi,list of 24 characters
49,Q401,vi,cuneiform
50,Q191924,vi,D-methamphetamine
51,Q25339,vi,5th century BC
52,Q199796,vi,Popeye
53,Q131359,vi,professional wrestling
54,Q133585,vi,airship
55,Q6814,vi,1701
56,Q40953,vi,prayer
57,Q76382,vi,Sinn Féin
58,Q61465,vi,rhythmic gymnastics
59,Q7642193,vi,Super Bowl 50
60,Q38674,vi,1880s
61,Q179957,vi,palaeography
62,Q725744,vi,keyboard layout
63,Q901227,vi,natural product
64,Q3276347,vi,list of political parties in Malaysia
65,Q33513,vi,Hebrew alphabet
66,Q546906,vi,Clerodendrum
67,Q25716,vi,1st millennium BC
68,Q1194382,vi,Solenopsis invicta
69,Q7061,vi,12th century
70,Q14660,vi,flag
71,Q19921,vi,nuclear winter
72,Q272074,vi,Snake River
73,Q54505,vi,quantum field theory
74,Q212518,vi,Patrick Dempsey
75,Q242185,vi,Bill Russell
76,Q160642,vi,Salisbury
77,Q103217,vi,Częstochowa
78,Q217115,vi,Ramzan Kadyrov
79,Q1750631,vi,list of search engines
80,Q43290,vi,Talmud
81,Q5611246,vi,group mind
82,Q36585,vi,1910s
83,Q194258,vi,Japan Academy Film Prize
84,Q1022488,vi,Brighton and Hove
85,Q380613,vi,Rory McIlroy
86,Q3249257,vi,adult animation
87,Q233748,vi,Akshay Kumar
88,Q522661,vi,Isle of Man TT
89,Q669010,vi,West Side Story
90,Q45313,vi,Herat
91,Q156414,vi,Centaurea
92,Q381285,vi,Ralph Richardson
93,Q157696,vi,sergeant
94,Q167934,vi,serotonin
95,Q19589,vi,Doncaster Rovers F.C.
96,Q181754,vi,heart failure
97,Q180727,vi,John Cage
98,Q81900,vi,Teuthida
99,Q459290,vi,independent film
100,Q177826,vi,clergy
101,Q628967,vi,labor law
102,Q202256,vi,timeline of LGBT history
103,Q214640,vi,Brzeg
104,Q868291,vi,playoffs
105,Q621080,vi,Library of Congress Classification
106,Q488205,vi,singer-songwriter
107,Q318017,vi,"Robert Dudley, 1st Earl of Leicester"
108,Q1324207,vi,Canadian cuisine
109,Q189564,vi,Pierre Teilhard de Chardin
110,Q25321,vi,3rd century BC
111,Q10379,vi,cardiology
112,Q428871,vi,Haplogroup O-M175
113,Q27179,vi,American mink
114,Q192185,vi,Aaron Copland
115,Q837718,vi,energy storage
116,Q185387,vi,suffrage
117,Q104712,vi,Elbląg
118,Q422112,vi,methylphenidate
119,Q2875704,vi,fixed-wing aircraft
120,Q41923,vi,yodeling
121,Q585537,vi,Hot Wheels
122,Q948200,vi,Manned Orbiting Laboratory
123,Q7437083,vi,Scott Pruitt
124,Q189288,vi,Stratford-upon-Avon
125,Q132738,vi,Alberto Contador
126,Q187255,vi,rheumatoid arthritis
127,Q19008,vi,Arthur Balfour
128,Q160672,vi,Amhrán na bhFiann
129,Q201808,vi,minke whale
130,Q101797,vi,Winona Ryder
131,Q887117,vi,Governor of Massachusetts
132,Q560534,vi,Pol Espargaró
133,Q173235,vi,analgesic
134,Q213854,vi,Virat Kohli
135,Q152357,vi,red hair
136,Q212954,vi,Goth
137,Q105487,vi,Maurice Jarre
138,Q1865281,vi,whale
139,Q194277,vi,action potential
140,Q113013,vi,postmodern literature
141,Q407232,vi,glyphosate
142,Q106255,vi,Jean-Paul Belmondo
143,Q215605,vi,Chinese dragon
144,Q7823,vi,1798
145,Q975207,vi,Marcus Ericsson
146,Q211171,vi,polychlorinated biphenyl
147,Q7208,vi,pathology
148,Q244410,vi,Southern right whale
149,Q48416,vi,Article One of the United States Constitution
150,Q174077,vi,flash memory
151,Q144682,vi,Gentiana
152,Q185453,vi,Multan
153,Q25296,vi,6th century BC
154,Q116434,vi,phonograph
155,Q147778,vi,liver cirrhosis
156,Q38695,vi,cooking
157,Q52985,vi,Hergé
158,Q5406,vi,Hittites
159,Q723937,vi,list of Wimbledon gentlemen's singles champions
160,Q12433,vi,Schwyz
161,Q2334111,vi,list of Shaman King characters
162,Q147395,vi,Kajol
163,Q315756,vi,Mike Leigh
164,Q1156958,vi,Order of the Paulownia Flowers
165,Q131652,vi,Panoplosaurus
166,Q1089120,vi,Pakistani cuisine
167,Q440,vi,Salvador Allende
168,Q462830,vi,list of US Open women's singles champions
169,Q29545,vi,Kevin Durant
170,Q84412,vi,Wilhelm Reich
171,Q205256,vi,Tsetse fly
172,Q2973,vi,Darmstadt
173,Q756784,vi,2005 Atlantic hurricane season
174,Q179733,vi,Aryan
175,Q897410,vi,brain–computer interface
176,Q6790,vi,1597
177,Q377910,vi,post-hardcore
178,Q211519,vi,Emmeline Pankhurst
179,Q889872,vi,Coachella Valley Music and Arts Festival
180,Q208144,vi,antipsychotics
181,Q210148,vi,Peter Fonda
182,Q18336,vi,heraldry
183,Q180556,vi,Helicobacter pylori
184,Q308722,vi,James Gandolfini
185,Q640353,vi,Golden Globe Cecil B. DeMille Award
186,Q274586,vi,sports car
187,Q209175,vi,Kim Cattrall
188,Q928960,vi,Streamline Moderne
189,Q131113,vi,Ulmus
190,Q131143,vi,Pseudomonas
191,Q47398,vi,economic history
192,Q130283,vi,Macbeth
193,Q170439,vi,chord
194,Q188989,vi,aquaculture
195,Q189400,vi,Brooke Shields
196,Q219878,vi,Emma Bunton
197,Q187484,vi,Steller’s sea cow
198,Q742736,vi,bias
199,Q725503,vi,long and short scales
200,Q25335,vi,4th century BC
201,Q1137707,vi,RoboCup
202,Q26777,vi,Sierra Nevada
203,Q337078,vi,The Big Lebowski
204,Q136208,vi,ZIP code
205,Q228405,vi,Madurai
206,Q188956,vi,plant pathology
207,Q186349,vi,Târgu Mureș
208,Q130857,vi,disc jockey
209,Q191907,vi,carotenoid
210,Q23092,vi,Nottinghamshire
211,Q57468,vi,Prince Louis of Battenberg
212,Q206901,vi,amyotrophic lateral sclerosis
213,Q312380,vi,Christopher Eccleston
214,Q81091,vi,Bison bonasus
215,Q1811300,vi,VISCII
216,Q79871,vi,anger
217,Q101191,vi,Myrmarachne
218,Q1374,vi,Matterhorn
219,Q14373,vi,fishing
220,Q917642,vi,Hell Creek Formation
221,Q22280388,vi,homologous recombination
222,Q898788,vi,air supremacy
223,Q185647,vi,Alexander Scriabin
224,Q866080,vi,Biscayne National Park
225,Q207361,vi,DARPA
226,Q133163,vi,percussion instrument
227,Q133066,vi,Eolambia
228,Q214693,vi,social capital
229,Q1639825,vi,blacksmith
230,Q207960,vi,Winsor McCay
231,Q19738,vi,1191
232,Q55808,vi,seabird
233,Q185631,vi,Nemertea
234,Q725686,vi,David Morrissey
235,Q34678,vi,stereo
236,Q148134,vi,Bryozoa
237,Q532598,vi,list of Wimbledon ladies' singles champions
238,Q13692,vi,windscreen wiper
239,Q152518,vi,Burning Man
240,Q222023,vi,The Chronicles of Narnia: Prince Caspian
241,Q189436,vi,speech recognition
242,Q635598,vi,Lithuanian Armed Forces
243,Q182944,vi,Shakespeare in Love
244,Q309690,vi,Charles Dance
245,Q484954,vi,pessimism
246,Q180507,vi,radiation therapy
247,Q19575,vi,Carlisle United F.C.
248,Q623059,vi,Aquaman
249,Q4539,vi,cooperative
250,Q106281,vi,Tarnów
251,Q39086874,vi,loot box
252,Q374093,vi,John Ratzenberger
253,Q169342,vi,retina
254,Q642683,vi,cold wave
255,Q159888,vi,Queen of Sheba
256,Q376657,vi,strategic management
257,Q103107,vi,Leto
258,Q985684,vi,Jonestown
259,Q243264,vi,heptathlon
260,Q68833,vi,bone fracture
261,Q23882,vi,ZX Spectrum
262,Q32566,vi,computed tomography
263,Q1231558,vi,smart city
264,Q917069,vi,rhabdomyolysis
265,Q19578,vi,Colchester United F.C.
266,Q723846,vi,Ediacara biota
267,Q207213,vi,Saturnalia
268,Q40844,vi,Breda
269,Q136842,vi,porbeagle
270,Q102686,vi,hermeneutics
271,Q188458,vi,Panspermia
272,Q13562566,vi,North American Numbering Plan
273,Q463632,vi,2002 Honda Accord
274,Q10134,vi,Klingon
275,Q81166,vi,mustard gas
276,Q188657,vi,striped hyena
277,Q291804,vi,de Havilland Canada DHC-2 Beaver
278,Q207380,vi,Isambard Kingdom Brunel
279,Q283350,vi,tumor protein p53
280,Q1096878,vi,scuba diving
281,Q32919,vi,Cambrian explosion
282,Q140435,vi,Conidae
283,Q156851,vi,Sedum
284,Q180287,vi,Moirae
285,Q133976,vi,Corynebacterium
286,Q659717,vi,Vienna Convention on Diplomatic Relations
287,Q26473,vi,Gregorian chant
288,Q26381,vi,Cuculidae
289,Q53438,vi,Augustus III of Poland
290,Q267721,vi,Grease
291,Q136726,vi,Singaporean cuisine
292,Q19595,vi,Leyton Orient F.C.
293,Q149069,vi,bottlenose dolphin
294,Q25340,vi,7th century BC
295,Q1894641,vi,New England aster
296,Q232831,vi,Suzanne Lenglen
297,Q209344,vi,Sapienza University of Rome
298,Q1066052,vi,Order of the Sacred Treasure
299,Q1768697,vi,Japanese sword
300,Q216221,vi,Steve Carell
301,Q208761,vi,history of Switzerland
302,Q149851,vi,Sequoiadendron giganteum
303,Q6231,vi,Cremona
304,Q47783,vi,postmodernism
305,Q312743,vi,Neil Sedaka
306,Q178678,vi,kickboxing
307,Q1953597,vi,slug
308,Q1137711,vi,the finger
309,Q131133,vi,determinism
310,Q157327,vi,Silverchair
311,Q130983,vi,cerebellum
312,Q161272,vi,social psychology
313,Q136851,vi,curling
314,Q626058,vi,Battle of Karbala
315,Q232477,vi,Jacqueline Bisset
316,Q186817,vi,porridge
317,Q192621,vi,The Daily Telegraph
318,Q639292,vi,Dennis
319,Q193040,vi,embedded system
320,Q1776868,vi,spark-gap transmitter
321,Q8089,vi,7th century
322,Q179585,vi,Ploiești
323,Q107392,vi,Tønsberg
324,Q3900260,vi,list of Once Upon a Time characters
325,Q139325,vi,Zach Galifianakis
326,Q121791,vi,Asian giant hornet
327,Q128709,vi,viscosity
328,Q134636,vi,Siamosaurus
329,Q19845,vi,Geri Halliwell
330,Q23095,vi,South Yorkshire
331,Q598,vi,Rzeszów
332,Q543461,vi,charge
333,Q117139,vi,Wiz Khalifa
334,Q167037,vi,corporation
335,Q187939,vi,manufacturing
336,Q131186,vi,choir
337,Q105726,vi,urination
338,Q1344824,vi,freedom of movement
339,Q208473,vi,Przemyśl
340,Q223768,vi,McFly
341,Q4640,vi,Vulcan
342,Q179246,vi,kayak
343,Q6679,vi,1492
344,Q3167,vi,Siegen
345,Q168338,vi,behaviorism
346,Q12507,vi,sphere
347,Q17378201,vi,corporal
348,Q232639,vi,Margaret Beckett
349,Q63116,vi,numeral
350,Q108988,vi,Kongsberg
351,Q152449,vi,Beit Shemesh
352,Q543692,vi,list of earthquakes in Japan
353,Q6131,vi,1501
354,Q221001,vi,Jacques Anquetil
355,Q231096,vi,Léa Seydoux
356,Q158004,vi,Piotrków Trybunalski
357,Q843926,vi,child soldier
358,Q556200,vi,Piła
359,Q68763,vi,Ceratonia siliqua
360,Q10660,vi,1100
361,Q128700,vi,cell wall
362,Q522057,vi,Edgar Wright
363,Q181014,vi,fugue
364,Q107351,vi,Hammerfest
365,Q886597,vi,The Texas Chain Saw Massacre
366,Q186024,vi,lieutenant
367,Q12499775,vi,nicotinamide adenine dinucleotide
368,Q29945,vi,3rd millennium BC
369,Q81,vi,carrot
370,Q182773,vi,Jolly Roger
371,Q341174,vi,V8
372,Q114380,vi,financial crisis
373,Q1928978,vi,viral infectious disease
374,Q37437,vi,syntax
375,Q1151000,vi,Tusi
376,Q205783,vi,Toussaint Louverture
377,Q7710,vi,1699
378,Q212939,vi,Solidago
379,Q678522,vi,universal basic income
380,Q385618,vi,Melvins
381,Q559392,vi,Medicare
382,Q115439,vi,4th millennium BC
383,Q82174,vi,Brașov
384,Q173366,vi,bayonet
385,Q45108,vi,Linum usitatissimum
386,Q4282636,vi,shooter game
387,Q846780,vi,Kalman filter
388,Q158742,vi,Adansonia digitata
389,Q1077790,vi,list of Soulcalibur characters
390,Q422500,vi,nuclear receptor
391,Q14763008,vi,mitotic cell cycle
392,Q6141,vi,1503
393,Q10962,vi,rugby league
394,Q21685,vi,Procellariiformes
395,Q10001,vi,Deventer
396,Q19949,vi,list of Resident Evil characters
397,Q1247220,vi,Ne me quitte pas
398,Q31528,vi,beak
399,Q2720143,vi,list of Hunter × Hunter characters
400,Q795848,vi,BET Awards
401,Q412356,vi,silicon carbide
402,Q205702,vi,ion thruster
403,Q935296,vi,Nemegtomaia
404,Q3832870,vi,succession to the British throne
405,Q270948,vi,action game
406,Q1455839,vi,Jack and the Beanstalk
407,Q39844,vi,1860s
408,Q8317,vi,visual effects
409,Q26675,vi,Northern Gannet
410,Q256698,vi,residency
411,Q134119,vi,Scipionyx
412,Q26844,vi,Wild Turkey
413,Q52842,vi,Kalisz
414,Q181485,vi,blast furnace
415,Q52371,vi,regiment
416,Q502188,vi,Alajuela Province
417,Q19539,vi,1118
418,Q207642,vi,Catha edulis
419,Q1071147,vi,Japanese-Language Proficiency Test
420,Q11627066,vi,West Nile fever
421,Q464476,vi,Black Flag
422,Q156944,vi,Acer pseudoplatanus
423,Q145972,vi,Zamość
424,Q14928,vi,oil tanker
425,Q156146,vi,Saxifraga
426,Q8086,vi,8th century
427,Q19736,vi,1190
428,Q23460,vi,900
429,Q1780133,vi,commando
430,Q1642983,vi,Echinacea
431,Q296500,vi,Terrence Howard
432,Q712602,vi,Taiwan after World War II
433,Q4224,vi,demographics of Russia
434,Q161437,vi,ophthalmology
435,Q25237,vi,pea
436,Q283339,vi,Paris Opera
437,Q9715,vi,semen
438,Q133278,vi,Gastrodia
439,Q160095,vi,Verbascum thapsus
440,Q9382,vi,urinary bladder
441,Q207373,vi,Club Social y Deportivo Colo Colo
442,Q1134677,vi,Magadheera
443,Q219912,vi,Fausto Coppi
444,Q559915,vi,History of Saudi Arabia
445,Q132549,vi,Erlikosaurus
446,Q13369466,vi,list of Attack on Titan characters
447,Q471914,vi,Pandanus
448,Q208184,vi,Gaia hypothesis
449,Q6148,vi,1504
450,Q5379,vi,1217
451,Q11771944,vi,civil service
452,Q104493,vi,risk
453,Q1303167,vi,barn
454,Q42675,vi,Manx
455,Q11083,vi,large intestine
456,Q313122,vi,Venustiano Carranza
457,Q916997,vi,Karoo
458,Q63100,vi,urban design
459,Q1541064,vi,smell
460,Q8090,vi,6th century
461,Q104720,vi,Zielona Góra
462,Q941276,vi,Warwick Castle
463,Q2922469,vi,commodities market
464,Q19629,vi,1147
465,Q783010,vi,Australian cuisine
466,Q847705,vi,sedative
467,Q320020,vi,aircraft ground handling
468,Q504256,vi,groundsel
469,Q185280,vi,Baia Mare
470,Q202290,vi,Nebbiolo
471,Q312902,vi,Stephen Lang
472,Q19612,vi,Preston North End F.C.
473,Q131762,vi,Garudimimus
474,Q220596,vi,habeas corpus
475,Q4511,vi,Kotayk Province
476,Q178871,vi,Apollo 14
477,Q155059,vi,leninism
478,Q184781,vi,traditional animation
479,Q735628,vi,Salento
480,Q132501,vi,glycerol
481,Q320584,vi,Salvia divinorum
482,Q208108,vi,Catch Me If You Can
483,Q124378,vi,earthworm
484,Q524526,vi,shakuhachi
485,Q18519,vi,Lincoln City F.C.
486,Q268253,vi,neo soul
487,Q161536,vi,Peter Stuyvesant
488,Q35395,vi,phonetics
489,Q5229,vi,1205
490,Q3966,vi,computer hardware
491,Q380875,vi,Thomas Telford
492,Q5974462,vi,ISO basic Latin alphabet
493,Q275459,vi,radiation syndrome
494,Q164204,vi,musicology
495,Q472055,vi,strategy video game
496,Q6137,vi,1502
497,Q116341,vi,Korçë
498,Q48943,vi,Gillingham F.C.
499,Q209815,vi,oral tradition
500,Q50104,vi,Debbie Wasserman Schultz
501,Q833586,vi,Dusky shark
502,Q4473,vi,Jennette McCurdy
503,Q1789882,vi,list of universities in Malaysia
504,Q193097,vi,ASCII art
505,Q19485,vi,1096
506,Q861670,vi,British Board of Film Classification
507,Q211638,vi,Värmland
508,Q58397,vi,amitriptyline
509,Q64684,vi,Timo Bernhard
510,Q292943,vi,Shriya Saran
511,Q46373,vi,Edgar Degas
512,Q154662,vi,Nana Mouskouri
513,Q181332,vi,zeolite
514,Q3290281,vi,Snake Eyes
515,Q130365,vi,riboflavin
516,Q32778,vi,bronchiectasis
517,Q230502,vi,Zygoptera
518,Q83188,vi,relativism
519,Q68144,vi,Zug
520,Q178061,vi,shock
521,Q319283,vi,Charlie Haden
522,Q5962358,vi,Chrysomallon squamiferum
523,Q48941,vi,Fleetwood Town F.C.
524,Q1250916,vi,warrior
525,Q548248,vi,St Asaph
526,Q108325,vi,chapel
527,Q26268,vi,Luleå
528,Q326224,vi,(S)-(−)-colchicine
529,Q304419,vi,Castle Bravo
530,Q736731,vi,The Three Caballeros
531,Q439315,vi,Jemaine Clement
532,Q151646,vi,Béla Kun
533,Q19681,vi,1170
534,Q220966,vi,Sihanoukville Province
535,Q420062,vi,capital accumulation
536,Q9606,vi,spinal cord
537,Q193234,vi,scooter
538,Q643284,vi,Chicago River
539,Q185816,vi,analogy
540,Q127944,vi,Arthur Compton
541,Q19662,vi,1160
542,Q9385,vi,ureter
543,Q42138,vi,citizenship
544,Q416601,vi,androgen receptor
545,Q162672,vi,Carrie
546,Q19594,vi,1135
547,Q131568,vi,Pachyrhinosaurus
548,Q720403,vi,Kashmar
549,Q170366,vi,Ahvaz
550,Q126321,vi,Eisenstadt
551,Q122290,vi,Jean-Paul Marat
552,Q15991269,vi,amateur sports
553,Q487278,vi,Meiningen
554,Q2526635,vi,love at first sight
555,Q157658,vi,Oenothera
556,Q6445454,vi,Ergot
557,Q81825,vi,caterpillar
558,Q3276239,vi,hell in Christianity
559,Q1330180,vi,Gnat
560,Q637820,vi,Amour
561,Q1132045,vi,USS Blue Ridge
562,Q707538,vi,Stephen Dillane
563,Q1519099,vi,polio vaccine
564,Q426921,vi,artemisinin
565,Q643883,vi,Sialkot
566,Q202371,vi,The Rescuers Down Under
567,Q510345,vi,peace symbol
568,Q220918,vi,Emilio Estévez
569,Q216191,vi,sow bug
570,Q188879,vi,Atlantic salmon
571,Q648932,vi,Talyllyn Railway
572,Q42767,vi,whaling
573,Q5427,vi,1236
574,Q42165,vi,buttocks
575,Q161114,vi,Arundo donax
576,Q839492,vi,Palm wine
577,Q19731,vi,1187
578,Q34010,vi,Haskell
579,Q1482,vi,Cavite City
580,Q431604,vi,cross-dressing
581,Q203472,vi,Fregata
582,Q224962,vi,Kajal Aggarwal
583,Q107190,vi,Peter Pan
584,Q8095,vi,5th century
585,Q156091,vi,Atropa belladonna
586,Q19602,vi,1137
587,Q73984,vi,disinfectant
588,Q6182,vi,1510
589,Q194246,vi,tennis at the 2008 Summer Olympics
590,Q1186378,vi,democratic peace theory
591,Q802,vi,Nowy Sącz
592,Q109036,vi,Haugesund
593,Q231458,vi,palm oil
594,Q236083,vi,Suwałki
595,Q6498684,vi,ownership
596,Q81375,vi,Cicer arietinum
597,Q2705607,vi,Banksia menziesii
598,Q5320,vi,switch
599,Q712378,vi,organ
600,Q172991,vi,Council of Trent
601,Q132782,vi,Phytoplasma
602,Q19633,vi,1148
603,Q187760,vi,new wave
604,Q854787,vi,Spitz
605,Q677423,vi,drifting
606,Q541027,vi,Tyne and Wear Metro
607,Q147847,vi,9K38 Igla
608,Q25586,vi,600
609,Q155311,vi,Voyager program
610,Q313574,vi,Butch Cassidy
611,Q156954,vi,Colorado potato beetle
612,Q1212935,vi,placenta
613,Q23799,vi,1125
614,Q460967,vi,American Robin
615,Q187846,vi,Russian alphabet
616,Q212873,vi,Jane Birkin
617,Q167852,vi,Jabir ibn Hayyan
618,Q1432146,vi,Nashville International Airport
619,Q175449,vi,trachea
620,Q498019,vi,Richard Simmons
621,Q814004,vi,Beechcraft Staggerwing
622,Q334149,vi,Fasciola hepatica
623,Q507234,vi,fatigue
624,Q776139,vi,Semele
625,Q1652493,vi,Sushma Swaraj
626,Q706097,vi,Ryōmaden
627,Q1591686,vi,BAe 125
628,Q19640,vi,1150
629,Q1124183,vi,lumberjack
630,Q332674,vi,Cygnus X-1
631,Q194101,vi,dwarfism
632,Q7623897,vi,all-female band
633,Q854451,vi,Celtic music
634,Q186237,vi,Joensuu
635,Q2022317,vi,Hounslow
636,Q19735,vi,1189
637,Q104731,vi,Gorzów Wielkopolski
638,Q6243,vi,variable star
639,Q342765,vi,Arthur Griffith
640,Q666412,vi,cervix
641,Q218652,vi,Wu Xing
642,Q187860,vi,option
643,Q234184,vi,Chełm
644,Q163214,vi,diffusion
645,Q180109,vi,Apollonius of Perga
646,Q144786,vi,Zakopane
647,Q5227,vi,1203
648,Q223745,vi,Guy Pearce
649,Q7595,vi,1668
650,Q623434,vi,waterbuck
651,Q156251,vi,Capparis spinosa
652,Q358032,vi,Aidan Gillen
653,Q35760,vi,essay
654,Q59256,vi,Ophiuroidea
655,Q474697,vi,Tczew
656,Q5096,vi,West Papua
657,Q627992,vi,Rickettsia
658,Q1063273,vi,DVD-Video
659,Q159111,vi,Commelina communis
660,Q200442,vi,Canis lupus rufus
661,Q675848,vi,University of Zagreb
662,Q223697,vi,FIM-92 Stinger
663,Q111463,vi,Paranthropus
664,Q29001073,vi,Orthohantavirus
665,Q528572,vi,Rodrigues Solitaire
666,Q518069,vi,Paxillus involutus
667,Q183015,vi,Samangan
668,Q235344,vi,Battle of the Alamo
669,Q77113,vi,Theobald von Bethmann Hollweg
670,Q992,vi,Amersfoort
671,Q653807,vi,catalytic converter
672,Q116219,vi,Alex Borstein
673,Q17210,vi,container ship
674,Q158214,vi,Bipasha Basu
675,Q33123,vi,proteolysis
676,Q160872,vi,flag of Chile
677,Q5226,vi,1202
678,Q18366,vi,experimental physics
679,Q313721,vi,Cornelius Vanderbilt
680,Q708731,vi,German Film Award
681,Q2717614,vi,Cordyline fruticosa
682,Q229256,vi,dermatitis
683,Q28165,vi,cinnamon
684,Q252029,vi,Silky shark
685,Q188245,vi,polyester
686,Q232113,vi,Anna Karina
687,Q218842,vi,zolpidem
688,Q722678,vi,Augustan History
689,Q208958,vi,Good Friday Agreement
690,Q159545,vi,Cornus
691,Q175173,vi,massively multiplayer online role-playing game
692,Q177784,vi,hydraulics
693,Q157230,vi,Pinus strobus
694,Q932258,vi,Eleusine coracana
695,Q193447,vi,Adenoviridae
696,Q5433,vi,1238
697,Q496,vi,feces
698,Q242819,vi,Lucullus
699,Q125482,vi,imam
700,Q212545,vi,Natasha Richardson
701,Q6693,vi,1494
702,Q11387,vi,open cluster
703,Q235452,vi,Yipsi Moreno
704,Q324563,vi,SWAT team
705,Q969006,vi,Cactus Wren
706,Q234074,vi,Pattie Boyd
707,Q84232,vi,Veronica Lake
708,Q206338,vi,Isopoda
709,Q19590,vi,1134
710,Q131781,vi,Montanoceratops
711,Q2609672,vi,Army Reserve
712,Q489798,vi,Andalusian horse
713,Q522481,vi,Serbia women's national volleyball team
714,Q8418,vi,handball
715,Q190927,vi,Beringia
716,Q853718,vi,Fun and Fancy Free
717,Q179830,vi,Jelgava
718,Q1779558,vi,Irene Adler
719,Q271707,vi,rheology
720,Q842387,vi,vigesimal
721,Q24855,vi,914
722,Q6551,vi,1548
723,Q25989,vi,Central European Time
724,Q5430,vi,1237
725,Q2140674,vi,ballistic trauma
726,Q6687,vi,1493
727,Q315747,vi,Georges Ernest Boulanger
728,Q1478899,vi,leopard shark
729,Q2532287,vi,Ronald
730,Q134867,vi,Danny Boyle
731,Q1277255,vi,Lagenaria siceraria
732,Q863963,vi,The Adventures of Ichabod and Mr. Toad
733,Q2258881,vi,trout
734,Q595622,vi,MDAX
735,Q897825,vi,firefighting
736,Q45974,vi,White-bellied Sea Eagle
737,Q188614,vi,Pastinaca sativa
738,Q271737,vi,Nakhon Ratchasima
739,Q19439,vi,1075
740,Q313306,vi,Lou Ferrigno
741,Q5251,vi,1211
742,Q146439,vi,silicone
743,Q109535,vi,Zutphen
744,Q541664,vi,Pelagic Cormorant
745,Q142714,vi,card game
746,Q117068,vi,yerba mate
747,Q188285,vi,motet
748,Q72105,vi,Bog turtle
749,Q93128,vi,William Harvey
750,Q1475619,vi,Type 26 frigate
751,Q294572,vi,Gustave Le Bon
752,Q14208553,vi,invention
753,Q183414,vi,punched card
754,Q193589,vi,Platonism
755,Q157489,vi,Symphony No. 3
756,Q5435,vi,1240
757,Q208542,vi,Theotokos
758,Q473932,vi,roll-on/roll-off ship
759,Q321342,vi,Auricularia auricula-judae
760,Q329046,vi,Arbutus unedo
761,Q10980,vi,triathlon
762,Q123947,vi,Highgate
763,Q87167,vi,manuscript
764,Q209751,vi,Eurovision Song Contest 1976
765,Q14413,vi,Σ
766,Q5412,vi,1230
767,Q28516,vi,Tarnobrzeg
768,Q682520,vi,Transport for London
769,Q25563078,vi,Karimnagar
770,Q189088,vi,von Neumann architecture
771,Q443343,vi,Jeffrey DeMunn
772,Q39847,vi,1870s
